"e33e","ten: land,ground,earth,space"
"e17f","no,not: true,truth: good: measure"
"e152","person: deceive,deception,lie,false,lead_astray: bad: no,not: true,truth: good: measure"
"edce","Man: forward,to"
"e321",""
"efb6","Fast_speed: very: forward,to: animal"
"e576","woman: big: hair: face"
"ecb2","Man: people"
"eb1a","man: sow,to_plant: hand: seed: grain,wheat: small,few"
"eb87","bad: no,not: good: spirit: person"
"e165","sun,day: money,wealth,wealthy"
"e0e5","no,not: mouth,said,speak,confession: know,knowledge"
"eb43","flesh: soft: person: village: many,much: neighbor: house: near,close"
"e317","Down"
"eb60","future: time: forward,to: children: small,few: people"
"e020","love,compassion: heart"
"e2b3","Man: very: call,beckon: mouth,said,speak,confession: near,close"
"e595","man: fig: sweet: fruit"
"e3a9","Cry: sad,grieve: water,wet: village: many,much: neighbor: house: near,close"
"e3e8","No,not: thing: village: many,much: neighbor: house: near,close"
"e2ef","Man: covenant: very: promise: mouth,said,speak,confession: work,do"
"ebb6","man: two: mind,think,think_opinion: know,knowledge: head: face"
"ecff","No,not: same,equal"
"e093","sad,grieve: work,do"
"e1ac","OT: man: tree,plant,wood"
"e4c0","corner: clothing,fabric: village: many,much: neighbor: house: near,close"
"e4c1","very: blood: hand: water,wet: village: many,much: neighbor: house: near,close"
"efb7","Woman: mouth,said,speak,confession"
"efed","allow,permit,permission: mouth,said,speak,confession: king,lord,ruler,master: village: many,much: neighbor: house: near,close"
"eb78","man: fill: cup,drink"
"ece2","Man: thunder: mouth,said,speak,confession: storm"
"e323",""
"e15b","land,ground,earth,space"
"e249","water,wet: bad: no,not: good"
"e142","person: follow: people: forward,to"
"eda5","Whip: teach,teaching: mouth,said,speak,confession: book,learn,read"
"e261","chain,bound,imprisoned,arrest: heart"
"e1ec","Man: small,few: part,some"
"efee","Man: mouth,said,speak,confession: sheep: soft"
"e193","no,not: obey,obedience: mouth,said,speak,confession: work,do"
"e326","Backward: forward,to"
"ea3d","house: divide,split,division,separate"
"e481","big: money,wealth,wealthy: land,ground,earth,space"
"e144","person: heal: hand: health,healthy: happy,joy: face: heart"
"edcf","Man: lead,leader,manage: forward,to: person"
"e51d","man: other: no,not: this: very: thing"
"e460","man: careful,warn: small,few: heart"
"e104","small,few: animal"
"e032","King,lord,ruler,master: power,can,ability: big: knife,cut"
"ea09","small,few: horse"
"e23e",""
"e3dd","Very: kill,destroy,destruction: knife,cut: person: land,ground,earth,space"
"e43f","man: love,compassion: village: many,much: neighbor: house: near,close"
"ec2c","Woman: horse"
"efa3","Water,wet: two: village: many,much: neighbor: house: near,close"
"e194","no,not: believe,faith: know,knowledge: cross"
"ea36","soft: bread,loaf: mouth,said,speak,confession: grain,wheat"
"e25e","bird: peace: sleep,rest,lie_down: person: love,compassion"
"e319",""
"ecdf","Fire,heat,hot: bird"
"ea80","eye,see: sleep,rest,lie_down: person"
"ea8d","cup,drink: bad: no,not: good"
"eb9c","woman: water,wet"
"e188","no,not: water,wet"
"eefd","Man: small,few: mute: mouth,said,speak,confession: no,not"
"e15d","small,few: part,some: land,ground,earth,space"
"ecc9","Big: bird"
"e299",""
"e0f5","money,wealth,wealthy: work,do"
"e159","land,ground,earth,space: shake"
"ea38","direction"
"e092","happy,joy: face: work,do"
"e053","mouth,said,speak,confession: thing"
"efef","Man: rock: hard: soft: no,not: thing"
"e577","man: good: slave: thing: person"
"e497","serve: love,compassion: work,do: land,ground,earth,space"
"ec5a","man: through,pass: thing: forward,to"
"e5a3","egg: new: bird: village: many,much: neighbor: house: near,close"
"edd2","Grow: up: seed: grain,wheat: small,few: land,ground,earth,space"
"e1e9","Man: small,few: happy,joy: face"
"e4c2","cow: village: many,much: neighbor: house: near,close"
"e1a7","OT: man: red: blood: hand: water,wet: color: land,ground,earth,space"
"e1a6","OT: man: red: blood: hand: water,wet: color"
"e474","cloud: soft: thing: village: many,much: neighbor: house: near,close"
"e482","new: bird"
"e60c","man: chariot: chair,sit: horse"
"e42e","horse: chair,sit: village: many,much: neighbor: house: near,close"
"ea44","slave: thing: person: land,ground,earth,space"
"efb8","Man: together_people,gathered_people"
"e578","man: one"
"e293",""
"e455","least,smallest: very: small,few: person: village: many,much: neighbor: house: near,close"
"edd3","OT: God: king,lord,ruler,master: man: love,compassion"
"e1e4","OT: son: man: small,few: love,compassion: ."
"e1a9","Man: dry: no,not: water,wet"
"eb6d","time,when: land,ground,earth,space"
"edd4","Man: always,eternal,eternity: all,whole: time,when"
"e498","big: tree,plant,wood: village: many,much: neighbor: house: near,close"
"e1e3","Man: know,knowledge: God: king,lord,ruler,master: love,compassion"
"e2b4","Man: with: same,equal; people; man"
"eb62","old: no,not: new: lead,leader,manage: forward,to: person"
"e3ca","Arise,ascend: God: king,ruler,lord,master: man: love,compassion"
"e603","man: abide,dwell: house: alive,life,live: good: heart"
"ea70","man: king,ruler,lord,master: help: straight: people"
"ec9f","choose: love,compassion: or: people"
"ec44","man: up"
"e2b5","Man: very: quiet,silence"
"e5cf","man: door: in,inside: thing"
"ea6b","man: up: money,wealth,wealthy"
"e2b6","Man: money,wealth,wealthy: land,ground,earth,space"
"e3e4","Man: believe,faith; know,knowledge: cross"
"ec5b","man: me,I: help: straight: people"
"e4e9","man: good: mouth,said,speak,confession"
"e36a","man: fire,heat,hot"
"e0ca","Tree,plant,wood: land,ground,earth,space"
"e41e","man: before: backward: thing"
"eff1","OT: man: gold: big: money,wealth,wealthy"
"ec5c","man: power,can,ability: big: knife,cut"
"e2b7","Man: soft: descend"
"e3b5","Woman: soft: descend"
"ea6f","man: know,knowledge: amazed,amazing,great: big: praise,exalt,dignify,worship: mouth,said,speak,confession: good"
"ec3a","woman: covenant: promise: mouth,speak,said,confession: work,do: very"
"e2b8","Man: very: put,put_verb: hide: hand: under: thing: ."
"e1fa","Man: spirit: no,not: person: hard: soft"
"e2c0","Man: redeem, redemption: money,wealth,wealthy: free,freedom: no,not: chain,bound,arrest,imprisoned"
"e378","man: hair: face: land,ground,earth,space"
"edd6","Beat,hit: hand: pain,hurt: knife,cut: heart: ground,land,earth,space"
"ec5d","man: stretch"
"edd7","Man: big: tree,plant,wood"
"e4fa","rain: cloud: soft: thing: water,wet: village: many,much: neighbor: house: near,close"
"e4c3","know,knowledge: or: village: many,much: neighbor: house: near,close"
"e4c4","child: small,few: person: village: many,much: neighbor: house: near,close"
"e2f0","Man: small,few: put,put_verb: hide: hand: under: thing: ."
"efa8","Afraid,fear,worry: mouth,said,speak,confession: heart: people"
"ec5e","fire,heat,hot: water,wet: village: many,much: neighbor: house: near,close"
"e277","full: cup,drink: no,not"
"e4fb","grow,growth,ripen: up: land,ground,earth,space: village: many,much: neighbor: house: near,close"
"e4c5","goat: sheep: soft: bone: village: many,much: neighbor: house: near,close"
"e5a4","very: go,trip,travel,journey: village: many,much: neighbor: house: near,close"
"e4b1","toe: foot: water,wet"
"e4c6","sun,day: water,wet: village: many,much: neighbor: house: near,close"
"efb9","Open: no,not: closed: gate: wall: door"
"e4c7","two: eye,see: village: many,much: neighbor: house: near.close"
"e2b9","Man: eye,see"
"e262","free,freedom: no,not: chain,bound,arrest,imprisoned: heart"
"e232",""
"e467","house: village: many,much: neighbor: house: near,close"
"e170","time,when: here: very: land,ground,earth,space"
"e025","person: hate: friend: love,compassion: no,not"
"ec5f","man: teach,teaching: mouth,speak.said,confession: book,learn,read"
"ec60","man: dead,death,die: no,not: heart"
"e242","forward,to: door"
"e022","desire,like,want,will: love,compassion: heart: you: thing"
"ebc1","man: greeting: mouth,said,speak,confession: happy,joy: face"
"ece4","Man: good: face"
"e1ad","Man: small,few: measure"
"eefe","Man: animal"
"ec0c","love,compassion: village: many,much: neighbor: house: near,close"
"e475","man: very: same,equal"
"eba4","Very: fruit: village: many,much: neighbor: house: near,close"
"eba3","Man: very: fruit"
"efba","Fruit: village: many,much: neighbor: house: near,close"
"eeff","Man: wild: no,not: peace: sleep,lie_down,rest: person: love,compassion"
"ec05","person: happy,joy: face: because,purpose,reason,therefore: know,knowledge: ?"
"ec61","man: beauty,beautiful: eye,see: good"
"e3aa","Man: awake: end,finish: sleep,rest,lie_down: person"
"ec0e","man: send: hand: forward,to"
"edd9","Dead,death,die: no,not: heart: neighbor: house: near,close"
"e1ae","Man: beauty,beautiful: eye,see: good: small,few"
"ebc2","man: hair: face"
"edda","War,battle,fight: well: water,wet: hole"
"e4c8","up: straight: person: village: many,much: neighbor: house: near,close"
"eff2","Man: understand,understanding: very: know,knowledge"
"e3cb","Grape: small,few: fruit: road,path,way: land,ground,earth,space"
"eddb","Man: many,much: fruit"
"e4c9","questioned,ask: mouth,said,speak,confession: ?: village: many,much: neighbor: house: near,close"
"e4fc","ear,hear: village: many.much: neighbor: house: near,close"
"ec49","man: side: thing"
"e49f","woman: hide: put,put_verb: hand: under: thing: ."
"e579","eagle: big: bird: village: many,much: neighbor: house: near,close"
"e5a5","hour: around: time,when: village: many,much: neighbor: house: near,close"
"e2c2","Very: water,wet: land,ground,earth,space"
"e4cb","perfume,fragrant: good: nose,smell: village: many,much: neighbor: house: near,close"
"ec32","all,whole: moon,night: land,ground,earth,space"
"ecb3","Man: know,knowledge"
"ecb4","Woman: war,battle,fight"
"eb8f","very: circumcise,circumcision: knife,cut: flesh: soft: person"
"ece5","Woman: profit: money,wealth,wealthy: many,much"
"ecd8","River,stream: fruit"
"eb1f","Man: fall: very: descend: sleep,lie_down,rest: person"
"e13f","person: mouth,said,speak,confession: gospel,good_news: book,learn,read: good"
"ebeb","woman: alive,live,life: good: heart"
"e273","moon,night: straight"
"e140","person: all,whole"
"e114","thing: all,whole"
"e155","land,ground,earth,space: all,whole"
"e3c2","Man: me,I: heart"
"ecf0","same,equal: work,do"
"e059","mouth,said,speak,confession: understand,understanding: know,knowledge: very"
"e238",""
"e1aa","Man: small,few: eye,see"
"e508","bone: village: many,much: neighbor: house: near,close"
"e1ab","OT: man: helper: help: person: straight: people"
"e3e9","Bone: wisdom,wise: know,knowledge: or: village: many,much: neighbor: house: near,close"
"e4df","man: shade: hand: sun,day"
"e203",""
"ec18","good: boat: village: many,much: neighbor: house: near,close"
"e219","very: believe,faith: know,knowledge: cross"
"e218","very: descend"
"e176","house: love,compassion"
"e18d","no,not: grain,wheat"
"e197","no,not: near,close"
"ec83","end,finish: greeting: mouth,said,speak,confession: happy,joy: face"
"eb91","grain,wheat: land,ground,earth,space"
"e18e","no,not: eat,food,meal: mouth,said,speak,confession: thing"
"e21a","very: forward,to"
"ea86","big: flesh: soft: person"
"eb11","animal: water,wet"
"e003","man: love,compassion"
"e054","big: eat,food,meal: mouth,said,speak,confession: thing"
"eb99","man: gold: big: money,wealth,wealthy"
"e20b","happy,joy: face: eat,food,meal: mouth,said,speak,confession: thing"
"eda2","Sweet: fruit"
"e278","cup,drink"
"e101","good: search: hand: eye,see"
"eba5","Hand"
"e301",""
"e233","start,beginning"
"e263",""
"e264","fish: person"
"e290",""
"e09d","good: make,create: hand: person"
"e26b","soft: person"
"e31d",""
"ece0","kill,destroy,destruction: knife,cut: person: water,wet"
"ea35","knife,cut: grain,wheat"
"eb24",""
"ea8b","small,few: thing: mouth,said,speak,confession"
"e25b",""
"e13e","people: forward,to"
"ea7c","no,not: wisdom,wise: know,knowledge: or"
"e13d","person"
"e158","person: no,not: land,ground,earth,space"
"eb79","know,knowledge: before: backward: thing"
"ec27","land,ground,earth,space: many,much: tree,plant,wood"
"e18f","no,not: kill,destroy,destruction: knife,cut: person"
"eca4","Man: very: have: hand: .: good"
"e318",""
"e179","house: land,ground,earth,space: root"
"e28f",""
"ea8a","know,knowledge: small,few: animal"
"e260","No,not: chain,bound,imprisoned,arrest"
"ebe4","zero: money,wealth,wealthy"
"ec8e","Man: free,freedom:  no,not: chain,bound,imprisoned,arrest"
"e024","person: love,compassion"
"ecf6","jump: fast_speed: very: forward,to: up: animal"
"e31a","Forward,to"
"e27e",""
"e0d2","end,finish: prophesy: eye,see: forward,to"
"e276","cup,drink"
"e190","no,not: use,useful: thing: work,do"
"e16e","time,when: forward,to"
"e57a","man: very: after: thing: forward,to"
"e4fd","up: mountain"
"ec39","big: angel: good: spirit: no,not: person"
"ecbd","Man: good: time,when"
"e33f","Free,freedom: no,not: chain,arrest,bound,imprisoned: village: many,much: neighbor: house: near,close"
"e2ba","Man: small,few: blessed: happy,joy: face: many,much"
"e2bb","Man: very: blessed: happy,joy: face: many,much"
"efbb","Man: moon,night: fire,heat,hot"
"ec0f","man: good: help: straight: people"
"e604","man: around"
"eb46","around: land,ground,earth,space"
"efbc","Story,report,parable,message,news: book,learn,read: mouth,said,speak,confession: mountain"
"e337","house: cross: land,ground,earth,space"
"eb3b","man: cup,drink"
"eb4d","man: Bible,Scripture,Word_of_God: book,learn,read: cross"
"eddc","Grow: up: seed: grain,wheat: small,few: land,ground,earth,space"
"eff3","Man: very: sleep,lie_down,rest: person"
"e289","wall: door"
"e461","wine: cup,drink: fruit: village: many,much: neighbor: house: near,close"
"e4fe","wine: wine: village: many,much: neighbor: house: near,close"
"e108",""
"eb7f","strong: hand: power,ability,can: small,few: knife,cut: village: many,much: neighbor: house: near,close"
"e4ff","mountain: straight: village: many,much: neighbor: house: near,close"
"e549","mountain: land,ground,earth,space"
"e52a","man: mouth,said,speak,confession: very"
"e440","straight: wall: village: many,much: neighbor: house: near,close"
"e5dd","man: hedge: wall: land,ground,earth,space"
"e2bc","Man: very: camel"
"e019","big: small,few: man"
"e341","money,wealth,wealthy: land,ground,earth,space"
"e26d","soft: power,can,ability: big: knife,cut"
"e5d0","man: bring,carry,take: hand: thing: you"
"efbd","Man: cow: eat,food,meal: mouth,said,speak,confession: thing"
"eddd","Go,travel,trip,journey: land,ground,earth,space"
"e0cb","Man: stranger: know,knowledge: spirit: no,not: person"
"efbe","Man: put,put_verb: hand: thing"
"e499","valley: village: many,much: neighbor: house: near,close"
"edde","Man: afraid,fear,worry: mouth,said,speak,confession: heart"
"e34a","oil: money,wealth,wealthy: water,wet: land,ground,earth,space"
"e1fb","Man: spirit: no,not: person: amazed,amazing,great: big: praise,exalt,dignify,worship: mouth,said,speak,confession: good"
"e42f","divide,division,separate,split: backward: forward,to: village: many,much: neighbor: house: near,close"
"e500","mountain: big: village: many,much: neighbor: house: near,close"
"e501","mountain: very: village: many,much: neighbor: house: near,close"
"e430","circumcise,circumcision: knife,cut: flesh: soft: person: mountain"
"e5de","man: right: mountain"
"e431","small,few: mountain: village: many,much: neighbor: house: near,close"
"ed03","Man: hate,enmity: love,compassion: no,not"
"e2bd","Man: very: knife,cut"
"e57b","knife,cut: tree,plant wood: land,ground,earth,space"
"e072","hand: love,compassion"
"eddf","Break: knife,cut: all,whole: river,stream"
"efa1","Testimony,witness: mouth,said,speak,confession: you: land,ground,earth,space"
"e3ab","Man: time,when: water,wet"
"e432","rock: hard: soft: no,not: thing: village: many,much: neighbor: house: near,close"
"e509","betray,betrayal: no,not: trust: love,compassion: true,truth: good: measure: village: many,much: neighbor: house: near,close"
"ede1","Dirt,soil,ground_soil: land,ground,earth,space: people"
"e009","woman: small,few"
"e00a","woman: small,few"
"e489","small,few: fruit: village: many,much: neighbor: house: near.close"
"e086","gift: hand: love,compassion: forward,to"
"ecde","Eye,see: through,pass: thing: forward,to"
"e217","very: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
"ea8c","very: eat,meal,food: mouth,said,speak,confession: thing"
"e381",""
"e080","hand: down"
"ea7d","sheep: soft: bone"
"e036","king,ruler,lord,master: man: love,compassion"
"e130","person: righteous,righteousness: good: work,do"
"ecf7","Mountain: land,ground,earth,space"
"ede2","Country,nation: big: land,ground,earth,space: village: many,much: neighbor: house: near,close"
"e468","no,not: mouth,said,speak,confession: village: many,much: neighbbor: house: near,close"
"eb2a","big: money,wealth,wealthy"
"e34b","skull: face: land,ground,earth,space"
"e462","man: big"
"e596","woman: fire,heat,hot: all,whole"
"ede3","Man: fire,heat,hot: all,whole"
"ea7a","bad: no,not: good: person: village: many,much: neighbor: house: near,close"
"ebe5","Loud: very: ear,hear: cymbal,drum: hand: thing"
"e096",""
"efbf","Near,close: sun,day: land,ground,earth,space"
"e22b","book,learn,read: good"
"e0a3","small,few: king,lord,ruler,master"
"e44c","big: land,ground,earth,space"
"e01f","love,compassion: no,not: knife,cut"
"e279",""
"ecf4","Small,few: fruit"
"ea33",""
"e20e","happy,joy: face: gift: hand: love,compassion"
"e345","shake: land,ground,earth,space"
"ea94","eye,see: desire,like,want,will: love,compassion: heart"
"ecd1","Grass: color"
"e051","mouth,said,speak,confession: happy,joy; face"
"e611","smoke: soft: fire,heat,hot: color"
"e83d","knife,cut"
"e013","start,beginning: man: love,compassion"
"e154","Up: land,ground,earth,space"
"e0c1","eye,see: sword"
"ea84","know,knowledge: wrong: no,not"
"efc1","Man: garden; grow,growth,ripen: up: seed: grain,wheat: small,few: land,ground,earth,space"
"efa2","Man: sharp: knife,cut"
"e5d1","man: wool: sheep: soft: clothing,fabric"
"e1af","OT: man: honor: king,lord,ruler,master: sword"
"e50a","new: new: village: many,much: neighbor: house: near,close"
"ede4","Man: glory,glorify: very: praise,exalt,dignify,worship: mouth,said,speak,confession: good"
"ecab","woman: run: walk: very"
"e48c","man: feast: big: eat,food,meal: mouth,said,speak,confession: thing"
"efc2","Man: festival,party: happy,joy: face: eat,food,meal: mouth,said,speak,confession: thing"
"e4b2","woman: festival,party: happy,joy: face: eat,food,meal: mouth,said,speak,confession: thing"
"ea13","King,lord,ruler,master: greeting: mouth,said,speak,confession: happy,joy: face"
"ecdd","Cloud: soft: thing; hard: no,not"
"e208","face"
"ea22",""
"e50b","around: around: village: many,much: neighbor: house: near,close"
"e5a6","around: arm: big: person: village: many,much: neighbor: house: near,close"
"ede5","Man: sound,noise: ear,hear: thing"
"ede6","Sound,noise; ear,hear: thing: village: many,much: neighbor: house: near,close"
"e4a0","man: boast,pride,proud: big: mouth,said,speak,confession: me,I"
"ede7","Wall: people"
"e47f","man: bad: no,not: good: person"
"e502","fire,heat,hot: land,ground,earth,space: village: many,much: neighbor: house: near,close"
"eb5d","man: donkey: small,few: horse"
"efc3","man: forgive,forgiveness: no,not: kill,destroy,destruction: knife,cut: person"
"e5df","man: heart"
"e071",""
"e5a7","no,not: knife,cut: love,compassion: village: many,much: neighbor: house: near,close"
"e3e5","man: worse: bad: no,not: good: many,much"
"e5a8","hole: village; many,much: neighbor: house: near,close"
"e205","Face"
"e3de","Afraid,fear,worry: mouth,said,speak,confession: heart: many,much: land,ground,earth,space"
"eb0b","Dry: no,not: water,wet: land,ground,earth,space"
"efa4","Man: hill: small,few: mountain"
"e38f","Woman: worth,value,worthy: good: money,wealth,wealthy"
"e269","soft: no,not"
"e57c","earthquake: shake: land,ground,earth,space"
"e57d","forest: land,ground,earth,space: many,much: tree,plant,wood"
"ecc6","String: box"
"eca7","pain,hurt: knife,cut: heart: mouth,said,speak,confession"
"e082","hand: grain,wheat"
"e139","person: hand: grain,wheat"
"e5e0","man: big: know,knowledge"
"e3df","Very: fat: big: flesh: soft: person: land,ground,earth,space"
"e5e1","man: accuse,criticize,revile: mouth,said,speak,confession: no,not: good"
"e5e2","man: number"
"e01b","love,compassion: no,not"
"e4a1","man: mouth,said,speak,confession: heart"
"e083","Hand: ."
"ede8","Give: gift: hand: love,compassion: forward,to: land,ground,earth,space"
"effa","Man: small,few: give: gift: hand: love,compassion: forward,to"
"e456","man: cloud: soft: thing"
"e3ea","Tree,plant,wood: praise,exalt,dignify,worship: mouth,said,speak,confession: good: land,ground,earth,space"
"e3eb","Water,wet: up: land,ground,earth,space"
"e50c","receive,gain: gift: hand: love,compassion: village: many,much: neighbor: house: near,close"
"e50d","good: animal: village: many,much: neighbor: house: near,close"
"ede9","Man: very: dead,death,die: no,not: heart"
"e2be","Go,travel,trip,journey: building: village: many,much: neighbor: house: many,much"
"edea","Knife: tree,plant,wood: village: many,much: neighbor: house: near,close"
"e1b0","Man: no,not: prophet: prophesy: person: eye,see: forward,to"
"e441","grass: village: many,much: neighbor: house: near,close"
"e206","face"
"e084","hand: health,healthy: happy,joy: face: heart"
"e209","happy,joy: face: heart"
"e29a",""
"e380","house: God: king,lord,ruler,master: man: love,compassion"
"e0e7","weigh: hand: big: measure"
"e1b1","OT: man: go,journey,travel,trip"
"ec8f","person: land,ground,earth,space: book,learn,read"
"e478","man: together_people,gathered_people: obey,obedience: mouth,said,speak,confession: work,do"
"edeb","Together_people,gathered_people: village: many,much: neighbor: house: near,close"
"e28a","wall: land,ground,earth,space"
"e41a","man: very: book learn,read: small,few"
"ecc1","Straight: up"
"e018","money,wealth,wealthy: son,sons: small,few: man: love,compassion"
"e57e","many,much: tree,plant,wood: village: many,much: neighbor: house: near,close"
"e3ac","Man: part,some"
"e503","straight: village: many,much: neighbor: house: near,close"
"e0d1","always: all,whole: time,when: fire,heat,hot"
"e1fc","Man: very: strong: hand: power,ability,can: big: knife,cut"
"e13a","straight: people"
"e150","person: help: straight: people"
"e1b2","Man: right: no,not"
"eff4","Man: heart"
"e3ad","Man: well: water,wet: hole"
"e212","very: land,ground,earth,space"
"e559","mountain: see,day"
"e5e3","man: very: mute: mouth,said,speak,confession: no,not"
"ebc4","man: far: no,not: near,close"
"eb2f","Mute: mouth,said,speak,confession: no,not: thing: sell: backward: money,wealth,wealthy: buy,spend: forward,to"
"ebed","Man: everywhere: land,ground,earth,space: all,whole"
"ecb5","Man: allow,permit,permission: mouth,said,speak,confession: king,lord,ruler,master"
"e360","man: big: man"
"ea05","person: king,lord,ruler,master: bad: no,not: good"
"e355","woman: lust,sensuality,sexual_desire: bad: no,not: good: eye,see"
"ebf1","Man: family,relative: house: love,compassion"
"e3ae","Looks_like: eye,see: same,equal: land,ground,earth,space"
"e50e","straight: grain,wheat: village: many,much: neighbor: house: near,close"
"edec","OT: Man: anger,angry"
"ea62","man: king,lord,ruler,master: power,can,ability: big: knife,cut"
"e5d2","man: very: beauty,beautiful: good: eye,day"
"ea4f","man: wall"
"e085","Put: hand: under: thing: ."
"ece9","holy: person: thing: village: many,much: neighbor: house: near,close"
"e5e4","man: period: me,I: part,some"
"e202","small,few: mountain"
"e51e","man: loud: very: ear,hear: mouth,said,speak,confession"
"e1b3","Man: mouth,said,speak,confession: you"
"e5d3","man: color: hole"
"e13b","person: money,wealth,wealthy"
"eded","Anger,angry: people"
"edee","Mouth,said,speak,confession: people"
"e1fd","Man: custom: all,whole: work,do"
"edef","Blind: no,not: eye,see: village: many,much: neighbor: house: near,close"
"e5e5",""
"e3af","Woman: bird: eat,food,meal: mouth,said,speak,confession: thing"
"e433","man: knife,cut: obey,obedience: mouth,said,speak,confession: work,do"
"e302",""
"e504","very: dry: no,not: water,wet: village: many,much: neighbor: house: near,close"
"e13c","person: thing"
"e052","mouth,said,speak,confession: sweet"
"e031","King,lord,ruler,master: sword"
"e213","very: desire,like,want,will: love,compassion: heart"
"e4ea","man: hard: soft: no,not: hand"
"e3ec","Knife,cut: hole: land,ground,earth,space"
"e434","man: mountain: obey,obedience: mouth,said,speak,confession: work,do"
"eff5","Man: cave: hole: mountain"
"edf1","Cave: hole: mountain: people"
"e2f8","Kill,destroy,destruction: knife,cut: person: land,ground,earth,space"
"ecc5","Bone: head: face: animal"
"e303",""
"e581","very: under: thing: .: village: many,much: neighbor: house: near,close"
"e5af","man: under: thing: ."
"e216","Save,rescue: very: help: straight: people: now,immediately: time,when"
"ebc5","man: search: hand: eye,see"
"e331","around: time,when"
"e171",""
"e068","know,knowledge: questioned,ask: mouth,said,speak,confession: ?"
"e83c","time,when: questioned,ask: mouth,said,speak,confession: ?"
"edf2","Man: small,few: shake"
"e23d","road: birth,born: start,beginning: person"
"e19d","small,few: mouth,said,speak,confession: me,I"
"e50f","snake: foot: person: village: many,much: neighbor: house: near,close"
"e01e","love,compassion: eat,food,meal: mouth,said,speak,confession: thing"
"e3b0","Man: ocean,sea: big: water,wet"
"efc5","Man: wash: hand: clean,pure: water,wet: good"
"e2e0","Man: mountain; wall"
"e012","man: love,compassion"
"e1b4","Man: sweet: air"
"efc6","Man; no,not: fast_speed: very: forward,to"
"ecaa","Man: bad: good: no,not: teach,teaching: mouth,said,speak,confession: book,read,learn"
"e0e3","cross: sing,song,Psalm: mouth,said,speak,confession: dance: walk: happy,joy: face"
"e469","down: village: many,much: neighbor: house: near,close"
"e5e6","man: house: same,equal"
"e5e7","man: house: very"
"e51f","man: old: fire,hot,heat"
"ec1f","go,journey,travel,trip: village: many,much: neighbor: house: near,close"
"e582","ear,hear: animal: village: many,much: neighbor: house; near,close"
"e35d","Mute: no,not: mouth,said,speak,confession: thing"
"e3b1","Man: help: straight: people: mouth,said,speak,confession"
"e111","straight: thing"
"e1fe","Man: very: hand: same,equal"
"e06e","know,knowledge: no,not"
"e5d4","knife,cut: people: village: many,much: neighbor: house: near,close"
"ebc6","mouth,said,speak,confession: land,ground,earth,space"
"e18c","no,not: measure"
"e5e8","man small,few: sheep: soft"
"efc7","Man: right"
"e180","no,not: power,can,ability: big: knife,cut"
"e5e9","man: testimony,witness: mouth,said,speak,confession: you"
"e240","door: thing: ."
"e112","thing"
"ec98","perfume,fragrant: good: nose,smell: gift: hand: love,compassion"
"e4a2","law,commandment,lawful: book,learn,read: allow,permission,permit: mouth,said,speak,confession: king,lord,ruler,master: land,ground,earth,space"
"e017","money,wealth,wealthy: small,few: man"
"e304",""
"e0ee","Man: change,turn: go,journey,travel,trip"
"e510","open: no,not: closed: village: many,much: neighbor: house: near,close"
"e583","open: no,not: closed: valley"
"edf3","Man: valley"
"eff6","Man: building"
"e584",""
"eb29","hard: no,not: soft: metal"
"e374","man: laugh: very: happy,joy:  face"
"e372","man: save,rescue: very: help: straight: people"
"eeda","Man: leave,depart,come_out: door: forward,to: free,freedom: no,not: chain,arrest,bound,imprisoned"
"e48a","man: guilt,guilty: know,knowledge: wrong: no,not"
"e1b5","OT: man: dry: no,not: water,wet: land,ground,earth,space"
"efc8","Man: straight"
"efc9","Man: very: straight"
"eedb","Woman: eye,see"
"eb05","Water,wet: land,ground,earth,space"
"ea04","person: or"
"ecce","Man: nine"
"ec90","shoe: person: thing: land,ground,earth,space"
"e2e1","Man: right: tree,plant,wood"
"e585","lift: hand: up: village: many,much: neighbor: house: near,close"
"e511","always,eternal,eternity: all,whole: time,when: village: many,much: neighbor: house: near,close"
"e1b6","Man: praise,exalt,dignify,worship: mouth,said,speak,confession: good: small,few"
"ec3e","through,pass: thing: forward,to: land,ground,earth,space"
"e3b2","Dead,death,die: no,not: heart: village: many,much: neighbor: house: near,close"
"e2c1","Man: oil: money,wealth,wealthy: water,wet"
"e1b7","OT: man: river,stream"
"efca","Empty: cup,drink: no,not: river,stream"
"e4eb","dry: no,not: water,wet: village: many.much: neighbor: house: near,close"
"e55a",""
"e55b","man: explain,explanation: mouth,said,speak,confession: know,knowledge: very"
"e512","make,create: hand: person: make,create: hand: person: village: many,much: neighbor: house: near,close"
"e375","man: person: foot"
"e55c","woman: goat: sheep: soft: bone"
"e513","rock: hard: soft: no,not: thing: village: many,much: neighbor: house: near,close"
"e3b3","Small,few: straight: village: many,much: neighbor: house: near,close"
"efcb","Man:  wait: stay,remain: person: straight: time,when"
"e5ea","man: no,not: divide,division,separate.split: measure"
"e1b8","OT: man: divide,division,separate,split"
"e3cc","Man: light: eye,see: sun,day: judge: king,lord,ruler,master: or"
"e367","man: king,lord,ruler,master: temple: mouth,said,speak,confession: authority: praise,exalt,dignify,worship: good"
"e1b9","Man: no,not: left"
"eff7","Man: hide: put: hand: under: thing: ."
"ecbc","Man: buy,spend: forward,to: money,wealth,wealthy"
"e376","man: person: foot"
"e358","man: person: foot"
"efcc","man: right: hand"
"e514","sleep,rest,lie_down: person: village: many,much: neighbor: house: near,close"
"ec46","man: questionmark"
