
e1c3, (Gen 36:23)
e1c4, (Ezra 10:43)
e1c5, (Gen 36:42)
e1c6, (Gen 25:14)
e1c7, (Gen 36:13)
e1c8, (Gen 36:13)
e1c8, Tohu (1 Sam 1:1) Nahath (Gen 36:13)
e1c9, (Gen 36:11)
e1ca, (Gen 36:23)
e1cb, (Gen 38:8)
e1cc, (Exod 6:14)
e1cd, (Gen 41:45)
e1ce, (Gen 36:4)
e1cf, (Jonah 1:1)
e1d0, 
e1d0, punishment  punish 
e1d1, (Gen 12:1)
e1d2, (Gen 46:21)
e1d3, (Judg 10:1)
e1d4, (Gen 46:17)
e1d5, (Gen 46:10)
e1d6, (Gen 36:23)
e1d7, (Gen 26:33)
e1d8, (Josh 18:1)
e1d9, (Gen 36:20)
e1da, (Gen 16:7)
e1db, (Gen 22:24)
e1dc, (Josh 15:10)
e1dd, (Job 1:1)
e1de, (Gen 36:11)
e1df, (Gen 25:2)
e1e0, (I Chr 4:30)
e1e1, (Jer 49:20)
e1e2, (Isa 11:11)
e1e3, (Gen 25:4)
e1e4, (Gen 33:20)
e1e5, (Gen 10:16)
e1e6, (Gen 31:47)
e1e7, (1 Chr 2:3)
e1e8, (Num 13:5)
e1e9, (2 Chr 29:12)
e1ea, (Gen 10:13)
e1eb, (Gen 25:2)
e1ec, (Gen 36:21)
e1ed, (Gen 14:2)
e1ee, (Gen 36:35)
e1ef, (Gen 25:3)
e1f0, (Num 13:9)
e1f1, (Num 13:4)
e1f2, (Num 13:21)
e1f3, (Num 13:22)
e1f4, (Num 1:8)
e1f5, (Num 3:35)
e1f6, (Num 1:6)
e1f7, (Num 1:11)
e1f8, (Num 3:35)
e1fa, (Num 1:5)
e1fb, (Num 13:15)
e1fc, (Num 1:9)
e1fd, (Num 10:29)
e1fe, (Num 13:7)
e1ff, (1Cron 2:24)
e200, 
e201, 
e202, 
e203, 
e204, 
e204, angry  anger 
e205, 
e205, joy  happy 
e206, 
e207, 
e207, sad  grieve 
e208, 
e209, 
e209, healthy  health 
e20a, 
e20a, sick  disease 
e20b, 
e20b, party  festival 
e20c, 
e20d, (Exod 12:11)
e20e, 
e20e, gratitude  grateful  thank 
e20f, 
e210, 
e211, 
e212, 
e213, 
e214, (Acts 12:11)
e214, save  rescue (Acts 12:11)
e215, 
e215, now  immediately 
e216, 
e217, 
e217, glory  glorify 
e218, 
e219, 
e219, faithfulness  faithful 
e21a, 
e21b, 
e21c, 
e21d, 
e21e, 
e21f, 
e220, 
e221, (Matt 27:66)
e221, sealed  seal (Matt 27:66)
e222, 
e222, suffering  suffer 
e223, 
e223, only  alone 
e224, 
e224, laughter  laugh 
e225, 
e225, later  late 
e226, 
e227, 
e228, (Luke 8:45)
e229, 
e22a, 
e22a, learn  book  read 
e22b, 
e22b, gospel  good_news 
e22c, 
e22c, Scripture (Mark 12:10) Bible  Word_of_God (Rev 19:13)
e22d, 
e22d, news  message  parable  report  story 
e22e, 
e22e, witness  testimony 
e22f, 
e22f, law  commandment  lawful 
e230, 
e231, 
e231, start  beginning 
e232, 
e232, finish  end 
e233, 
e234, 
e235, 
e235, born  birth 
e236, 
e236, ripe  mature 
e237, 
e238, 
e238, see  eye 
e239, 
e239, sensuality (Jas 3:15) lust  sexual_desire (1 Cor 7:9)
e23a, 
e23b, 
e23c, 
e23c, road  path  way 
e23d, (Rom 6:19)
e23e, 
e23f, 
e240, 
e240, inside  in 
e241, 
e241, outside  out 
e242, 
e243, 
e243, depart  come_out  leave 
e244, 
e244, tree  plant  wood 
e245, 
e246, 
e247, 
e247, wet  water 
e248, 
e248, pure (Matt 5:8) clean 
e249, 
e249, impure  dirty 
e24a, 
e24a, baptize  baptism 
e24b, 
e24b, same (Matt 26:44) equal 
e24c, 
e24d, 
e24e, 
e24e, knife  cut 
e24f, 
e24f, pain  hurt 
e250, 
e250, circumcision  circumcise 
e251, 
e251, whole  all 
e252, 
e252, eternal  always  eternity 
e253, 
e253, fabric  clothing 
e254, 
e255, 
e256, 
e257, 
e258, 
e259, 
e25a, 
e25a, visit  come 
e25b, 
e25c, 
e25d, 
e25e, 
e25f, 
e25f, bound  arrest  chain  imprisoned 
e260, 
e260, freedom  free 
e261, 
e262, 
e263, 
e264, 
e265, 
e266, 
e267, 
e268, 
e269, 
e26a, 
e26b, 
e26c, 
e26c, pillow  cushion 
e26d, 
e26d, gentleness  gentle 
e26e, 
e26f, 
e270, 
e271, 
e272, 
e272, night  moon 
e273, 
e274, 
e274, drink  cup 
e275, 
e276, 
e277, 
e278, 
e279, 
e279, wheat  grain 
e27a, 
e27b, 
e27c, 
e27d, 
e27e, 
e27f, 
e280, 
e281, 
e282, 
e283, 
e283, fight  battle  war 
e284, 
e285, 
e286, 
e287, 
e288, 
e289, 
e28a, 
e28b, 
e28c, 
e28d, 
e28e, 
e28f, 
e290, 
e291, 
e292, 
e293, 
e294, 
e295, 
e296, 
e297, 
e298, 
e298, sit  chair 
e299, 
e299, hear  ear 
e29a, 
e29b, 
e29b, some  part 
e29c, 
e29c, write  pen 
e29d, 
e29e, 
e29f, 
e2a0, (Num 11:34)
e2a1, (Num 3:24)
e2a2, (Num 34:8)
e2a3, (Num 13:15)
e2a4, (Num 11:26)
e2a5, (1 Chr 5:13)
e2a6, (Num 13:14)
e2a7, (Num 1:13)
e2a8, (Num 1:13)
e2a9, (Num 13:9)
e2aa, (Num 1:10)
e2ab, (Num 1:12)
e2ac, (Num 13:22)
e2ad, (Num 13:12)
e2ae, (Num 1:10)
e2af, (Num 1:12)
e2b0, (Num 13:22)
e2b1, 
e2b2, (Num 13:6)
e2b3, (Num 1:14)
e2b4, (Num 11:26)
e2b5, (Num 1:9)
e2b6, (Num 1:14)
e2b7, (Num 1:10)
e2b8, (Num 3:30)
e2b9, (Num 1:15)
e2ba, (Num 13:11)
e2bb, (Num 13:10)
e2bc, (Num 13:12)
e2bd, (Num 1:11)
e2be, (Num 11:35)
e2bf, (Exod 6:24)
e2c0, (Exod 6:24)
e2c1, (Exod 6:18)
e2c2, (Exod 13:20)
e2c3, (Exod 17:7)
e2c4, (Exod 6:20)
e2c5, (Ezra 8:18)
e2c6, (Exod 6:19)
e2c7, (Exod 17:7)
e2c8, 
e2c9, (Exod 6:25)
e2ca, (Exod 6:25)
e2cb, (Num 3:18)
e2cc, (Exod  28:30)
e2cd, (Exod 6:21)
e2ce, (Exod 2:21)
e2cf, (Gen 31:49)
e2d0, (Gen 16:14)
e2d1, (Gen 50:23)
e2d3, (Num 13:22)
e2d4, (Num 13:10)
e2d5, (Num 11:3)
e2d6, (Num 13:22)
e2d7, (Num 13:23)
e2d8, (2 Chr 11:21)
e2da, (Lev 11:3)
e2db, 
e2dc, (Lev 10:4)
e2dd, (Exod 6:24)
e2de, (Exod 28:1)
e2df, (Exod 6:18)
e2e0, (Exod 31:2)
e2e1, (Exod 28:1)
e2e2, (Exod 6:17)
